Risedronat "Orifarm" 389232 Orifarm Generics aup;0
Detrusitol Retard 031747 EuroPharmaDK aup;0
Foscan 015866 Biolitec aup;0.0
Flunipam 411330 Actavis aup;0
Zopiclon "Orifarm" 063201 Orifarm Generics aup;0.0
Minirinmelt 032823 Singad Pharma aup;0
Omelix 038006 Ratiopharm aup;0
Norditropin NordiFlex 025814 Novo aup;0.0
Triumeq 454381 GlaxoSmithKline Pharma aup;0.0
Zoledronsyre "SUN" 451384 SUN Europe aup;0.0
Relpax 114676 EuroPharmaDK aup;0
Lomudal 374546 Sanofi-Aventis aup;0
Exelon 163430 Orifarm aup;0
Rispolept Consta 125155 EuroPharmaDK aup;0
Seroquel XR 594319 EuroPharmaDK aup;0
Sumatriptan "Bluefish" 124262 Bluefish Pharmaceuticals aup;0
Depolan 520932 Nordic Drugs aup;0
Cymbalta 146997 EuroPharmaDK aup;0.0
Voltaren Retard 113043 Novartis Healthcare aup;0
Evoltra 086461 Genzyme aup;0
Valsartan "Orion" 088293 Orion Pharma aup;0
Ramipril "HEXAL" 076115 Hexal aup;0
Nuwiq 480017 Octapharma aup;0.0
Ciprofloxacin "HEXAL" 019287 Hexal aup;0
Midazolam "Accord" 536179 Accord aup;0.0
Azithromycin "Jubilant" 070795 Jubilant aup;0.0
Ciqorin 560430 Teva Denmark aup;0.0
Citalopram "Vitabalans" 068797 Vitabalans aup;0.0
Viagra 158263 PharmaCoDane aup;0
Optimol 110072 Santen aup;0
Vetflurane 137317 Virbac Danmark aup;0.0
TachoSil 095005 Takeda Pharma aup;0.0
Reyataz 015723 BMS aup;0.0
Atozet 492815 MSD Danmark aup;0.0
Janumet 474527 Orifarm aup;0.0
Replagal 195896 Orifarm aup;0.0
Nimotop 416925 Bayer A/S aup;0
Sumavel Dosepro 027926 Desitin aup;0
Viagra 136108 Abacus aup;0
Spersadex Comp. 001362 Thea aup;0
Rupafin 574417 Nigaard Pharma AS aup;0.0
Escitalopram "Orion" 194733 Orion Pharma aup;0
Rispolept Consta 530666 Abacus aup;0.0
Omeprazol "Bluefish" 017982 Bluefish aup;0
Fludarabinphosphat "Ebewe" 492479 Sandoz aup;0.0
Lisinopril "Arrow" 015046 Arrow Pharma aup;0
Serevent 378367 Singad Pharma aup;0
Esbriet 172289 Roche aup;0.0
Pancillin 373548 Sandoz aup;0
Sertralin "Orion" 037607 Bluefish Pharmaceuticals aup;0
Nobligan 559120 Grnenthal Denmark aup;0
Lasix Retard 058735 Sanofi-Aventis aup;0
Intratect 563124 Biotest aup;0.0
Lamotrigin "Actavis" 097124 Actavis aup;0
Dicloxacillin "Actavis" 052970 Arrow Pharma aup;0
Doltard 174318 Nycomed Danmark aup;0
Dificlir 497012 Astellas aup;0.0
Altargo 096251 GlaxoSmithKline Pharma aup;0
Irinotecan "Hospira" 146229 Hospira Nordic aup;0
Tysabri 168424 Paranova Danmark aup;0
Aspirin 196774 Bayer aup;0
Relvar Ellipta 386095 GlaxoSmithKline Pharma aup;0.0
Puregon 093345 Abacus aup;0
Pheburane 580489 Lucane aup;0.0
Remsima 069790 Orion Pharma aup;0.0
Comtan 017039 Orifarm aup;0
OsvaRen 084485 Paranova Danmark aup;0.0
Idilico 089907 Evolan Pharma aup;0
Rispolept Consta 199857 Abacus aup;0.0
Piperacillin/Tazobactam "Reig Jofre" 399978 Bioglan aup;0.0
Omeprazol "Actavis" 426358 Actavis aup;0
Fortekor Vet. 092651 Novartis Healthcare A/S aup;0
Meloxoral 170881 Sogeval Danmark ApS aup;0
Amlodipin "Bluefish" 116209 Bluefish aup;0
Moventig 391980 AstraZeneca aup;0.0
Dolol Retard UNO 420628 Takeda Pharma A/S aup;0.0
Dorzolamid "Orifarm" 524463 Orifarm Generics aup;0
Candesartancilexetil "Actavis" 198496 Actavis aup;0
Seretide 004293 GlaxoSmithKline Pharma aup;0.0
Rasagiline "Sandoz" 100690 Sandoz aup;0.0
Sildenafil "Aspen" 030621 Navamedic aup;0
Irbesartan "Actavis" 152695 Actavis aup;0
Genotropin Miniquick 109629 Pfizer aup;0.0
Aripiprazole "Sandoz" 096450 Sandoz aup;0.0
Venlafaxin "Actavis" 571047 Actavis aup;0.0
Stalevo 024826 Orifarm aup;0
Diacomit 380826 Orifarm aup;0.0
Treo 504191 Meda aup;0
Maxalt 394767 MSD Danmark aup;0
Digoxin "DAK" 183400 Nycomed Danmark aup;0
Adriamycin 505834 Pfizer aup;0
Ramipril "Actavis" 017834 Actavis Nordic aup;0
Oxis Turbuhaler 425116 AstraZeneca aup;0
Mometasonfuroat "Copharma" 375011 COPHARMA aup;0
Duodopa 100934 Abbott aup;0
Topiramat "Orifarm" 033468 Orifarm Generics aup;0
Mabthera 524543 Haemato Pharm aup;0
Propoclear 080045 Scanvet aup;0
Eucreas 069226 Abacus aup;0
Halcion 141925 EuroPharmaDK aup;0.0
Euthanimal 191891 Scanvet aup;0.0
Synjardy 455266 Boehringer Ingelheim Danmark aup;0.0
Rhinocort Aqua 020129 Singad Pharma aup;0
Elvanse 539824 Shire Sweden aup;0.0
Azathioprin "2care4" 098419 2care4 aup;0
Aripiprazol "Stada" 396362 PharmaCoDane aup;0.0
Dormicum 411389 Roche aup;0
Clarithromycin "Hexal" 548300 Hexal aup;0
Reyataz 134642 BMS aup;0.0
Ciqorin 476863 Teva Denmark aup;0.0
Azithromycin 2care4 082307 2care4 aup;0
Targretin 408790 Paranova Danmark aup;0.0
Femigen 086471 2care4 aup;0
Nutriflex Omega special 198516 B. Braun Medical aup;0.0
Lostankal 073252 Arrow Pharma aup;0
Nelio Vet. 072834 Sogeval Danmark ApS aup;0
Losarstad 030514 PharmaCoDane aup;0.0
Bisoprolol "Vitabalans" 419738 Vitabalans aup;0
Vipidia 027710 Takeda Pharma aup;0.0
Afinitor 044591 Novartis Healthcare aup;0.0
Elvanse 453222 New Neopharm aup;0.0
Cosopt sine Ukonserveret 553525 Orifarm aup;0
Instanyl 040313 Takeda Pharma aup;0.0
Bundisarin 189065 Amneal Nordic aup;0.0
Methylthioniniumchlorid Proveblue 413220 NordMedica International aup;0.0
Xarelto 408145 Bayer aup;0.0
Vipidia 507653 Takeda Pharma aup;0.0
Detremin 077799 Renapharma aup;0
Trulicity 391550 Eli Lilly aup;0.0
Diclon Rapid 371467 Sandoz aup;0
Forxiga 459330 BMS aup;0
Metformin "Bluefish" 162863 Bluefish Pharmaceuticals aup;0
Effentora 141413 Teva Denmark aup;0
Ronaxan 463483 Paranova Danmark aup;0.0
Diprosalic 431985 MSD Danmark aup;0.0
Gliclazid "Copharma" 515647 COPHARMA aup;0
Memantin "Stada" 177251 PharmaCoDane aup;0.0
Temozolomid "Fair-Med" 418088 Fair-Med aup;0.0
Sedastop Vet. 422194 Dechra aup;0.0
Gliclazid "ratiopharm" 160595 Ratiopharm aup;0
AmBisome 153379 Gilead aup;0.0
Simvastatin "Actavis" 020361 Actavis Nordic aup;0
Atorvastatin "Stada" 067733 PharmaCoDane aup;0.0
Innohep 458919 Leo aup;0
Desloratadine "Teva" 576958 Bluefish aup;0
Singulair 021048 MSD Danmark aup;0
Duodopa 013321 Solvay aup;0
Brinavess 411305 MSD Danmark aup;0
Instanyl 035153 Takeda Pharma aup;0.0
Olanzapine "Teva" 038586 Teva Denmark aup;0.0
Zyprexa 003578 Orifarm aup;0
Metvix 085184 Galderma Nordic AB aup;0.0
Tolfedine Vet. 177634 Vetoquinol aup;0
Invega 079028 Orifarm aup;0
Kenalog 129657 Orifarm aup;0.0
Zavedos 461600 EuroPharmaDK aup;0.0
Promixin 074915 Orifarm aup;0
Naropin 042713 AstraZeneca aup;0
Recivit 425432 Grnenthal Denmark aup;0.0
Azilect 199127 Orifarm aup;0
Eliquis 052133 BMS aup;0.0
Milbemax 413546 Paranova Danmark aup;0.0
Phosphoral 510024 CCS, Clean Chemical Sweden AB aup;0.0
Crestor 420294 Orifarm aup;0
Instanyl 397242 Takeda Pharma aup;0.0
Zomig 136318 Abacus aup;0
Azathioprin "Ratiopharm" 007566 Ratiopharm aup;0
Solaraze 172958 Orifarm aup;0
Tafinlar 107816 Orifarm aup;0.0
Duramune DAPPi Vet. 571722 Orion Pharma Animal Health aup;0.0
Pregabalin "Sandoz GmbH" 490747 Sandoz aup;0.0
Interceptor Vet. 030899 Novartis Healthcare A/S aup;0.0
Zyprexa Velotab 017580 Orifarm aup;0
Relvar Ellipta 495151 GlaxoSmithKline Pharma aup;0.0
Lantus 026130 Orifarm aup;0
Etoposid "Ebewe" 411067 Sandoz aup;0.0
Ferro Duretter 133092 ACO Hud Nordic aup;0
Bifluorid 043208 Voco aup;0.0
Fostimon 095316 HB-Medical aup;0
Avamys 088094 Singad Pharma aup;0
Stronghold 589358 Orion Pharma Animal Health aup;0
Alendronat "Sandoz" 143108 Sandoz aup;0
Abilify 404462 COPHARMA aup;0
Cyklokapron 459867 Meda aup;0
Symbicort Turbuhaler 468972 EuroPharmaDK aup;0
Strattera 463338 ChemVet aup;0.0
Tazocin 096991 Pfizer aup;0
NeuroBloc 133097 Eisai aup;0.0
Geodon 422909 EuroPharmaDK aup;0
Sumatriptan "Bluefish" 035722 Bluefish Pharmaceuticals aup;0.0
Versatis 534135 Paranova Danmark aup;0.0
Xion 141005 Inibsa Dental S.L.U. aup;0.0
Esopral 139889 Orifarm aup;0
Atozet 179557 MSD Danmark aup;0.0
Co-Diovan 096652 Orifarm aup;0
Thiamazol "EuroPharma" 595985 EuroPharmaDK aup;0
Seretide 010127 Orifarm aup;0.0
Certican 014917 Novartis Healthcare aup;0.0
Exforge HCT 055666 Novartis Healthcare aup;0
Sterilt Vand "Fresenius Kabi" 477554 Fresenius Kabi aup;0
Lamotrigin "Arrow" 022784 Arrow Pharma aup;0
Zyvoxid 098776 Orifarm aup;0
Finasterid "Orion" 031478 Orion Pharma aup;0
Loxicom 571157 Scanvet aup;0.0
Cialis 132405 Abacus aup;0
Advate 400536 Baxter aup;0
Metformin "Actavis" 405998 Actavis aup;0
Mirapexin 591517 2care4 aup;0.0
Elocom 533590 2care4 aup;0
MicardisPlus 156039 PharmaCoDane aup;0
Sumatriptan "BMM Pharma" 110842 BioPhausia aup;0
Javlor 062758 Abacus aup;0.0
Penomax 148274 Orion Pharma aup;0
Amlodipin "Orifarm" 111770 Orifarm Generics aup;0
Serenase 161646 Janssen-Cilag aup;0
Didronel 016800 Paranova Danmark aup;0
Simbrinza 387012 Alcon Nordic aup;0.0
Midazolam "B. Braun" 400173 B. Braun Medical aup;0.0
Paracetamol "Orifarm" 028655 Orifarm Generics aup;0
Diclofenacnatrium "Copharma" 096683 COPHARMA aup;0.0
Iomeron 462664 Bracco Imaging Scandinavia AB aup;0.0
Advate 111881 Baxter aup;0
Spektramox 588418 Meda aup;0
Anafranil Retard 019216 Orifarm aup;0
Relert 072745 Orifarm aup;0
Oxycodonhydrochlorid "Acino" 195133 Orion Pharma aup;0
Trandolapril "Actavis PTC" 075751 Arrow Pharma aup;0
Mirapexin 079416 2care4 aup;0
Diclofenacnatrium/Misoprostol "Actavis" 153018 Actavis aup;0.0
Glimepirid "Bluefish" 067860 Bluefish aup;0
Tolterodintartrat "Actavis" 406204 Actavis aup;0
Progynon 089003 Bayer A/S aup;0
Orofen Retard 543280 Sandoz aup;0
Risperidon "ratiopharm" 093361 Ratiopharm aup;0
Topiramat "Amneal" 100253 Pfizer aup;0
Cellcept 430983 Roche aup;0.0
Metronidazol "DAK" 175950 Nycomed Danmark aup;0
Invicorp 084753 Evolan Pharma aup;0.0
Artz 478108 Nordic Drugs aup;0
Iomeron 166270 Bracco Imaging Scandinavia AB aup;0.0
Diclofenac Rapid "Actavis" 015741 Actavis Nordic aup;0
Kiovig 023455 Baxalta Denmark aup;0.0
Avelox 509673 Bayer A/S aup;0.0
Duloxetin "Pensa" 523162 Pensa Pharma AB aup;0.0
Strattera 187439 Abacus aup;0
Inegy 022159 MSD Danmark aup;0
Glepark 556192 EQL Pharma aup;0
Tasmar 043098 Abacus aup;0.0
Vfend 087120 2care4 aup;0
Oxaliplatin "Actavis" 161043 Actavis aup;0
Montelukast "Orion" 196109 Orion Pharma aup;0.0
Diclofenacnatrium "EuroPharma" 188864 EuroPharmaDK aup;0.0
Azopt 396956 COPHARMA aup;0
Farmorubicin 079350 Pfizer aup;0
Nabumeton "BMM Pharma" 131117 BioPhausia aup;0
Ciprofloxacin "HEXAL" 019312 Hexal aup;0
Paroxetin "Amneal" 056078 Pfizer aup;0
Iomeron 125061 Bracco Imaging Scandinavia AB aup;0.0
Plegicil 166090 ScanimalHealth aup;0
Klomipramin "Mylan" 025903 Mylan aup;0
Malarone 465117 2care4 aup;0
Bactocin 402447 MIP Pharma aup;0.0
Omnitrope 070099 Sandoz aup;0
Tahor 119808 Orifarm aup;0
Menopur 085542 Ferring aup;0
Eletriptan "2care4" 053268 2care4 aup;0.0
Mircera 084787 Roche aup;0.0
Olanzapin "Accord" 468706 Accord aup;0
Puregon 076351 Orifarm aup;0
Escitalopram "Actavis" 071907 Actavis aup;0.0
Minirinmelt 032406 Singad Pharma aup;0
Esbriet 422521 Orifarm aup;0
Lumigan 181536 Allergan aup;0.0
Advate 063990 Baxter aup;0
Spiron 528055 Orion Pharma aup;0.0
Multihance 054252 Bracco Imaging Scandinavia AB aup;0.0
Milbemax 377004 Paranova Danmark aup;0.0
Sedaxylan Vet. 015285 Dechra aup;0.0
Irinokabi 476887 Fresenius Kabi aup;0.0
Methadon "Alternova" 193921 Alternova aup;0.0
Gracial 469422 Navamedic AB aup;0.0
Pregabalin "Sandoz GmbH" 082673 Sandoz aup;0.0
Crestor 440625 2care4 aup;0
Gliclazid "Orifarm" 069728 Orifarm Generics aup;0.0
Enalapril/Hydrochlorthiazid "Actavis" 024781 Actavis Nordic aup;0
Iomeron 409789 Bracco Imaging Scandinavia aup;0
Klacid 106021 Abbott aup;0
Tolterodin "Mylan" 565015 Mylan aup;0
Lomudal 080458 2care4 aup;0
Pantoprazol "Takeda" 370818 Takeda Pharma A/S aup;0
Stelara 093838 Janssen-Cilag aup;0.0
Enbrel til pædiatrisk brug 487692 Pfizer aup;0.0
Pramipexol "Stada" 092404 PharmaCoDane aup;0
DuoTrav 573177 Alcon aup;0.0
Diclofenac Rapid "Orifarm" 010684 Copyfarm aup;0
Vargatef 529084 Boehringer Ingelheim Danmark aup;0
Caelyx 117676 Janssen-Cilag aup;0.0
Hexanurat 424895 Sandoz aup;0
Simbrinza 394597 Orifarm aup;0.0
Abstral 029222 ProStrakan aup;0.0
Colobreathe 376232 Actavis aup;0.0
Creon 10.000 454036 Abbott aup;0
Requip-Prolib 101866 EuroPharmaDK aup;0
Avandamet 026969 PharmaCoDane aup;0
Esmya 190889 Gedeon Plc aup;0.0
DuoResp Spiromax 373239 Teva Denmark aup;0.0
Aripiprazol "Stada" 037768 PharmaCoDane aup;0.0
Sifrol 062399 Boehringer Ingelheim Danmark aup;0
Diovan 005932 Novartis Healthcare aup;0
Diclofenac Rapid "Actavis" 091044 Actavis Nordic aup;0
Azithromycin "Jubilant" 532194 Jubilant aup;0
Xalacom 100979 EuroPharmaDK aup;0
Felodipin "HEXAL" 040719 Hexal aup;0
DuoResp Spiromax 186615 Teva Denmark aup;0.0
Clopidogrel "Aurobindo" 533142 Orion Pharma aup;0
Menopur 397640 Paranova Danmark aup;0
Rasilez HCT 028212 Novartis Healthcare aup;0
Primperan 108449 Orifarm aup;0
Rispolept Consta 486626 2care4 aup;0
Betaserc 047615 Abacus aup;0
Glivec 013982 Novartis Healthcare aup;0.0
Inexium 068787 2care4 aup;0
Crinone 584088 axicorp aup;0
Vilan 090589 Nordic Drugs aup;0
Pantoprazol "Teva" 061503 Teva Denmark aup;0
Abilify 109490 New Neopharm aup;0.0
Maxalt 076488 Abacus aup;0
Sildenafil "Teva" 118036 Teva Denmark aup;0
Bufomix Easyhaler 508886 Orion Pharma aup;0.0
Isoptin Retard 508622 Abbott aup;0
NuTRIflex Lipid peri 001916 B. Braun Medical aup;0.0
Jinarc 539712 Otsuka Pharma aup;0.0
Actiq 033594 Teva Denmark aup;0.0
Equipalazone Vet. 083216 Scanvet aup;0
Lostankal 073263 Arrow Pharma aup;0
Losec 068696 AstraZeneca aup;0
Targocid 056002 Sanofi-Aventis aup;0
Mirtazapin "Aurobindo" 139273 EQL Pharma aup;0
Metex Pen 476301 Medac aup;0.0
Viramune 133551 Boehringer Ingelheim Danmark aup;0.0
Lamotrigin "Orifarm" 184855 Orifarm Generics aup;0
Seroquel 445087 ChemVet aup;0.0
Viacoram 550695 Servier Danmark aup;0.0
